name,type,id,url,locale,date,date_status,segment,genre,subgenre,class_type,subtype,price_type,currency,min_price,max_price,venue_name,venue_type,venue_timezone,city,country,country_code,min_price_eur,max_price_eur
La Dama De Negro,event,1AfZAOsGkdJJcBc,http://www.ticketmaster.com.mx/la-dama-de-negro-mexico-distrito-federal-04-04-2020/event/14005831E69ADEAD,en-us,2020-04-04,onsale,Arts & Theatre,Theatre,Drama,Undefined,Undefined,standard,MXN,550.0,550.0,Teatro Ofelia,venue,America/Mexico_City,México,Mexico,MX,20.717971898896298,20.717971898896298
La Dama De Negro,event,1AfZAOsGkdJJqBE,https://www.ticketmaster.com.mx/la-dama-de-negro-mexico-distrito-federal-04-03-2020/event/14005831E699DEA7,en-us,2020-04-03,onsale,Arts & Theatre,Theatre,Drama,Undefined,Undefined,standard,MXN,550.0,550.0,Teatro Ofelia,venue,America/Mexico_City,México,Mexico,MX,20.717971898896298,20.717971898896298
La Dama De Negro,event,1AfZAOsGkdJJqBl,http://www.ticketmaster.com.mx/la-dama-de-negro-mexico-distrito-federal-04-04-2020/event/14005831E699DEAB,en-us,2020-04-04,onsale,Arts & Theatre,Theatre,Drama,Undefined,Undefined,standard,MXN,550.0,550.0,Teatro Ofelia,venue,America/Mexico_City,México,Mexico,MX,20.717971898896298,20.717971898896298
La Dama De Negro,event,1AfZAOsGkdJRWD2,http://www.ticketmaster.com.mx/la-dama-de-negro-mexico-distrito-federal-04-05-2020/event/14005831E6BFDECF,en-us,2020-04-05,onsale,Arts & Theatre,Theatre,Drama,Undefined,Undefined,standard,MXN,550.0,550.0,Teatro Ofelia,venue,America/Mexico_City,México,Mexico,MX,20.717971898896298,20.717971898896298
Corazón gordito,event,1AfZAOxGkelc34z,http://www.ticketmaster.com.mx/corazon-gordito-mexico-distrito-federal-04-05-2020/event/14005822ABB52578,en-us,2020-04-05,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,250.0,250.0,Teatro Milán,venue,America/Mexico_City,México,Mexico,MX,9.417259954043772,9.417259954043772
Corazón gordito,event,1AfZAOxGkelcx4B,http://www.ticketmaster.com.mx/corazon-gordito-mexico-distrito-federal-04-05-2020/event/14005822ABB6257A,en-us,2020-04-05,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,250.0,250.0,Teatro Milán,venue,America/Mexico_City,México,Mexico,MX,9.417259954043772,9.417259954043772
Olvidando recordar,event,1AfZAraGkdGctdg,https://www.ticketmaster.com.mx/olvidando-recordar-mexico-distrito-federal-04-05-2020/event/14005789CCB690F5,en-us,2020-04-05,onsale,Arts & Theatre,Circus & Specialty Acts,Circus,Undefined,Undefined,standard,MXN,80.0,80.0,Sala Xavier Villaurrutia (CNT),venue,America/Mexico_City,México,Mexico,MX,3.013523185294007,3.013523185294007
Olvidando recordar,event,1AfZAraGkdGiadn,http://www.ticketmaster.com.mx/olvidando-recordar-mexico-distrito-federal-04-04-2020/event/14005789CCB090EA,en-us,2020-04-04,onsale,Arts & Theatre,Circus & Specialty Acts,Circus,Undefined,Undefined,standard,MXN,80.0,80.0,Sala Xavier Villaurrutia (CNT),venue,America/Mexico_City,México,Mexico,MX,3.013523185294007,3.013523185294007
"El pagliacho, el gracioso de la calle del relox",event,1AfZAraGkeXbEu1,https://www.ticketmaster.com.mx/el-pagliacho-el-gracioso-de-la-mexico-distrito-federal-04-04-2020/event/14005789BE62734A,en-us,2020-04-04,onsale,Arts & Theatre,Circus & Specialty Acts,Circus,Undefined,Undefined,standard,MXN,1.0,80.0,Teatro del Bosque - Julio Castillo,venue,America/Mexico_City,México,Mexico,MX,0.03766903981617509,3.013523185294007
"El pagliacho, el gracioso de la calle del relox",event,1AfZAraGkeXbEu2,https://www.ticketmaster.com.mx/el-pagliacho-el-gracioso-de-la-mexico-distrito-federal-04-05-2020/event/14005789BE62734F,en-us,2020-04-05,onsale,Arts & Theatre,Circus & Specialty Acts,Circus,Undefined,Undefined,standard,MXN,1.0,80.0,Teatro del Bosque - Julio Castillo,venue,America/Mexico_City,México,Mexico,MX,0.03766903981617509,3.013523185294007
La Jaula de las Locas,event,1Av8Z4zGkwV0E87,https://www.ticketmaster.com.mx/la-jaula-de-las-locas-mexico-distrito-federal-04-03-2020/event/1400578CB4927404,en-us,2020-04-03,cancelled,Arts & Theatre,Theatre,Musical,Undefined,Undefined,standard,MXN,500.0,1200.0,Teatro Hidalgo,venue,America/Mexico_City,México,Mexico,MX,18.834519908087543,45.2028477794101
Deshacer la forma,event,1Av8Zp7GkBv9YTS,https://www.ticketmaster.com.mx/deshacer-la-forma-mexico-distrito-federal-04-03-2020/event/1400584E815F0FF3,en-us,2020-04-03,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,150.0,150.0,"Teatro El Galeon, Abraham Oceransky",venue,America/Mexico_City,México,Mexico,MX,5.650355972426262,5.650355972426262
Deshacer la forma,event,1Av8Zp7GkBv_OTU,https://www.ticketmaster.com.mx/deshacer-la-forma-mexico-distrito-federal-04-04-2020/event/1400584E81660FF6,en-us,2020-04-04,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,150.0,150.0,"Teatro El Galeon, Abraham Oceransky",venue,America/Mexico_City,México,Mexico,MX,5.650355972426262,5.650355972426262
Deshacer la forma,event,1Av8Zp7GkBvh-Zc,https://www.ticketmaster.com.mx/deshacer-la-forma-mexico-distrito-federal-04-05-2020/event/1400584E816E102D,en-us,2020-04-05,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,150.0,150.0,"Teatro El Galeon, Abraham Oceransky",venue,America/Mexico_City,México,Mexico,MX,5.650355972426262,5.650355972426262
Tili tili bom,event,1Av8Zp7GkDF1ng6,http://www.ticketmaster.com.mx/tili-tili-bom-mexico-distrito-federal-04-04-2020/event/1400584EC82AAD47,en-us,2020-04-04,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,150.0,150.0,Teatro Orientacion (CNT),venue,America/Mexico_City,México,Mexico,MX,5.650355972426262,5.650355972426262
Tili tili bom,event,1Av8Zp7GkDF1ngA,http://www.ticketmaster.com.mx/tili-tili-bom-mexico-distrito-federal-04-03-2020/event/1400584EC82AAD45,en-us,2020-04-03,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,150.0,150.0,Teatro Orientacion (CNT),venue,America/Mexico_City,México,Mexico,MX,5.650355972426262,5.650355972426262
Tili tili bom,event,1Av8Zp7GkDF2Qg0,https://www.ticketmaster.com.mx/tili-tili-bom-mexico-distrito-federal-04-05-2020/event/1400584EC83DAD64,en-us,2020-04-05,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,150.0,150.0,Teatro Orientacion (CNT),venue,America/Mexico_City,México,Mexico,MX,5.650355972426262,5.650355972426262
Vórtice,event,1Av8Zp7GkDk51Nw,https://www.ticketmaster.com.mx/vortice-mexico-distrito-federal-04-03-2020/event/1400584EC62CA8F2,en-us,2020-04-03,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,1.0,150.0,Teatro del Bosque - Julio Castillo,venue,America/Mexico_City,México,Mexico,MX,0.03766903981617509,5.650355972426262
Vórtice,event,1Av8Zp7GkDk5QNg,http://www.ticketmaster.com.mx/vortice-mexico-distrito-federal-04-04-2020/event/1400584EC62DA8F5,en-us,2020-04-04,onsale,Arts & Theatre,Theatre,Monologue,Undefined,Undefined,standard,MXN,1.0,150.0,Teatro del Bosque - Julio Castillo,venue,America/Mexico_City,México,Mexico,MX,0.03766903981617509,5.650355972426262
Solo quiero hacerte feliz en la sala,event,1Av8Zp7GkInSTdw,http://www.ticketmaster.com.mx/solo-quiero-hacerte-feliz-en-la-mexico-distrito-federal-04-04-2020/event/1400584A2ACFF0F2,en-us,2020-04-04,cancelled,Arts & Theatre,Theatre,Comedy,Undefined,Undefined,standard,MXN,350.0,350.0,Foro Lucerna,venue,America/Mexico_City,México,Mexico,MX,13.18416393566128,13.18416393566128
Solo quiero hacerte feliz en el comedor,event,1Av8Zp7GkInV277,http://www.ticketmaster.com.mx/solo-quiero-hacerte-feliz-en-el-mexico-distrito-federal-04-05-2020/event/1400584A2AD0F104,en-us,2020-04-05,cancelled,Arts & Theatre,Theatre,Comedy,Undefined,Undefined,standard,MXN,350.0,350.0,Foro Lucerna,venue,America/Mexico_City,México,Mexico,MX,13.18416393566128,13.18416393566128
Solo quiero hacerte feliz en el jardin,event,1Av8Zp7GkInV27v,https://www.ticketmaster.com.mx/solo-quiero-hacerte-feliz-en-el-mexico-distrito-federal-04-04-2020/event/1400584A2AD0F101,en-us,2020-04-04,cancelled,Arts & Theatre,Theatre,Comedy,Undefined,Undefined,standard,MXN,350.0,350.0,Foro Lucerna,venue,America/Mexico_City,México,Mexico,MX,13.18416393566128,13.18416393566128
Solo quiero hacerte feliz en la sala,event,1Av8Zp7GkInVL7F,https://www.ticketmaster.com.mx/solo-quiero-hacerte-feliz-en-la-mexico-distrito-federal-04-05-2020/event/1400584A2AD1F108,en-us,2020-04-05,cancelled,Arts & Theatre,Theatre,Comedy,Undefined,Undefined,standard,MXN,350.0,350.0,Foro Lucerna,venue,America/Mexico_City,México,Mexico,MX,13.18416393566128,13.18416393566128
Solo quiero hacerte feliz en el jardin,event,1Av8Zp7GkInVR72,https://www.ticketmaster.com.mx/solo-quiero-hacerte-feliz-en-el-mexico-distrito-federal-04-05-2020/event/1400584A2AD2F10F,en-us,2020-04-05,cancelled,Arts & Theatre,Theatre,Comedy,Undefined,Undefined,standard,MXN,350.0,350.0,Foro Lucerna,venue,America/Mexico_City,México,Mexico,MX,13.18416393566128,13.18416393566128
El Mago de Oz,event,1Av8Zp7Gkl4Ltl1,http://www.ticketmaster.com.mx/el-mago-de-oz-mexico-distrito-federal-04-05-2020/event/1400584AD57E9ACA,en-us,2020-04-05,onsale,Miscellaneous,Family,Other,Undefined,Undefined,standard,MXN,250.0,250.0,Teatro Tepeyac,venue,America/Mexico_City,México,Mexico,MX,9.417259954043772,9.417259954043772
Que se quede el infinito sin estrellas,event,1Av8Zp7GkmHaJEj,https://www.ticketmaster.com.mx/que-se-quede-el-infinito-sin-mexico-distrito-federal-04-04-2020/event/1400584BBC2669DC,en-us,2020-04-04,cancelled,Arts & Theatre,Theatre,Comedy,Undefined,Undefined,standard,MXN,300.0,300.0,Foro Rodolfo Usigli,venue,America/Mexico_City,Mexico,Mexico,MX,11.300711944852525,11.300711944852525
"""LATIN MOOD"" Elizabeth Meza, Osmany Paredes",event,1Av8Zp7GknpB3fb,http://www.ticketmaster.com.mx/latin-mood-elizabeth-meza-osmany-paredes-mexico-distrito-federal-04-03-2020/event/1400584A96E92518,en-us,2020-04-03,onsale,Music,Jazz,Jazz,Undefined,Undefined,standard,MXN,400.0,600.0,Foro 2 Totalplay,venue,America/Mexico_City,México,Mexico,MX,15.067615926470033,22.60142388970505
Los Chicos de la Banda,event,1Av8ZpAGkRQRCWf,http://www.ticketmaster.com.mx/los-chicos-de-la-banda-mexico-distrito-federal-04-03-2020/event/1400585BDABCEF54,en-us,2020-04-03,cancelled,Arts & Theatre,Theatre,Comedy,Undefined,Undefined,standard,MXN,650.0,750.0,Teatro Xola Julio Prieto,venue,America/Mexico_City,México,Mexico,MX,24.484875880513805,28.251779862131315
Harry Styles,event,1Ae8ZpkGklXDV1y,http://www.ticketmaster.co.nz/harry-styles-auckland-new-zealand-11-23-2020/event/2400586AFEEF42B9,en-us,2020-11-23,onsale,Music,Pop,Pop,Undefined,Undefined,standard,NZD,101.05,391.65,Spark Arena,venue,Pacific/Auckland,Auckland,New Zealand,NZ,54.849915866037016,212.58752646148835
Backstreet Boys: DNA World Tour,event,1Ae8Z4wGklYHN-Z,https://www.ticketmaster.co.nz/backstreet-boys-dna-world-tour-auckland-new-zealand-05-16-2020/event/2400572AF0F23840,en-us,2020-05-16,onsale,Music,Rock,Pop,Undefined,Undefined,standard,NZD,99.9,509.9,Spark Arena,venue,Pacific/Auckland,Auckland,New Zealand,NZ,54.2256961406937,276.77359821961676
Backstreet Boys: DNA World Tour,event,1Ae8Z4wGkUZsv58,https://www.ticketmaster.co.nz/backstreet-boys-dna-world-tour-auckland-new-zealand-05-17-2020/event/2400572D80C412D0,en-us,2020-05-17,onsale,Music,Rock,Pop,Undefined,Undefined,standard,NZD,99.9,509.9,Spark Arena,venue,Pacific/Auckland,Auckland,New Zealand,NZ,54.2256961406937,276.77359821961676
Louis Tomlinson,event,1A0ZAq9GkdtmKp-,https://www.ticketmaster.co.nz/louis-tomlinson-auckland-new-zealand-04-23-2020/event/24005757E9B935A1,en-us,2020-04-23,onsale,Music,Rock,Pop,Undefined,Undefined,standard,NZD,86.3,86.3,"Shed 10, Queens Wharf",venue,Pacific/Auckland,Auckland,New Zealand,NZ,46.84361938880747,46.84361938880747
Elton John - Farewell Yellow Brick Road,event,1Ae8Z40GkTn47rb,https://www.ticketmaster.co.nz/elton-john-farewell-yellow-brick-road-auckland-new-zealand-01-15-2021/event/2400564FEA544798,en-us,2021-01-15,onsale,Music,Rock,Pop,Undefined,Undefined,standard including fees,NZD,103.18,440.77,Mt Smart Stadium,venue,Pacific/Auckland,Auckland,New Zealand,NZ,56.006079357325085,239.24985073006567
Elton John - Farewell Yellow Brick Road,event,17aZvpG61xOhoxA,https://www.ticketmaster.co.nz/elton-john-farewell-yellow-brick-road-auckland-new-zealand-01-16-2021/event/240056A8A06D1885,en-us,2021-01-16,onsale,Music,Rock,Pop,Undefined,Undefined,standard including fees,NZD,103.18,440.77,Mt Smart Stadium,venue,Pacific/Auckland,Auckland,New Zealand,NZ,56.006079357325085,239.24985073006567
Alanis Morissette,event,1kaZvboYGACYzDb,https://www.ticketmaster.co.nz/alanis-morissette-auckland-new-zealand-11-21-2020/event/240058470EC38ED8,en-us,2020-11-21,rescheduled,Music,Rock,Pop,Undefined,Undefined,standard,NZD,119.9,360.8,Spark Arena,venue,Pacific/Auckland,Auckland,New Zealand,NZ,65.0816913640558,195.84215382945231
Tame Impala,event,1Ae8ZpeGkXiywBO,https://www.ticketmaster.co.nz/tame-impala-auckland-new-zealand-12-05-2020/event/2400582FACE72EA0,en-us,2020-12-05,rescheduled,Music,Rock,Pop,Undefined,Undefined,standard,NZD,89.15,108.65,Spark Arena,venue,Pacific/Auckland,Auckland,New Zealand,NZ,48.39059870813657,58.97519405091462
Hella Mega Tour 2020 - VIP Packages,event,1A0ZA-6Gkd9RMkl,https://www.ticketmaster.co.nz/hella-mega-tour-2020-vip-packages-auckland-new-zealand-11-22-2020/event/24005847D7BF71AB,en-us,2020-11-22,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard including fees,NZD,370.28,943.16,Mt Smart Stadium,venue,Pacific/Auckland,Auckland,New Zealand,NZ,200.98789556532594,511.94702274330996
Hella Mega Tour 2020,event,1kaZvboFGA5OKVS,http://www.ticketmaster.co.nz/hella-mega-tour-2020-auckland-new-zealand-11-22-2020/event/240058448B813D33,en-us,2020-11-22,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard including fees,NZD,73.61,206.6,Mt Smart Stadium,venue,Pacific/Auckland,Auckland,New Zealand,NZ,39.955490419584216,112.14243065733051
Hella Mega Tour 2020 - VIP Packages,event,160ZA-6eFZA5aue5,http://www.ticketmaster.co.nz/hella-mega-tour-2020-vip-packages-dunedin-new-zealand-11-20-2020/event/24005847088A8C1A,en-us,2020-11-20,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard,NZD,192.4,902.4,Forsyth Barr Stadium,venue,Pacific/Auckland,Dunedin,New Zealand,NZ,104.43467404874342,489.822504478098
The Marcus King Band,event,1Ae8Z4gGkMrfdIi,https://www.ticketmaster.co.nz/the-marcus-king-band-auckland-new-zealand-04-16-2020/event/2400575DDE503A2C,en-us,2020-04-16,onsale,Music,Rock,Pop,Undefined,Undefined,standard including fees,NZD,71.35,71.35,The Powerstation,venue,Pacific/Auckland,Auckland,New Zealand,NZ,38.728762959344294,38.728762959344294
Comedy All-Stars at the BMC Comedy Club,event,16e8ZpApbG7U75V,https://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-07-2020/event/2400585598D842F4,en-us,2020-05-07,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,30.1,30.1,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,16.338272811159964,16.338272811159964
Comedy All-Stars at the BMC Comedy Club,event,1A0ZA-4Gkd3cpjI,https://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-08-2020/event/24005855D2B56728,en-us,2020-05-08,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,34.5,39.5,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,18.726591760299623,21.440590566140152
Comedy All-Stars at the BMC Comedy Club,event,1A0ZA-4Gkd3cpjn,https://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-09-2020/event/24005855D2B5672A,en-us,2020-05-09,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,34.5,39.5,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,18.726591760299623,21.440590566140152
Comedy All-Stars at the BMC Comedy Club,event,1A0ZA-4Gkd3cpji,http://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-14-2020/event/24005855D2B5672C,en-us,2020-05-14,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,30.1,30.1,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,16.338272811159964,16.338272811159964
Comedy All-Stars at the BMC Comedy Club,event,1A0ZA-4Gkd3cJjm,http://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-15-2020/event/24005855D2B6672E,en-us,2020-05-15,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,34.5,39.5,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,18.726591760299623,21.440590566140152
Comedy All-Stars at the BMC Comedy Club,event,1A0ZA-4Gkd3cJjY,https://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-16-2020/event/24005855D2B66730,en-us,2020-05-16,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,34.5,39.5,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,18.726591760299623,21.440590566140152
Comedy All-Stars at the BMC Comedy Club,event,1A0ZA-4Gkd3cJjS,http://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-21-2020/event/24005855D2B66733,en-us,2020-05-21,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,30.1,30.1,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,16.338272811159964,16.338272811159964
Comedy All-Stars at the BMC Comedy Club,event,1A0ZA-4Gkd3cJjg,http://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-22-2020/event/24005855D2B66735,en-us,2020-05-22,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,34.5,39.5,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,18.726591760299623,21.440590566140152
Comedy All-Stars at the BMC Comedy Club,event,1A0ZA-4Gkd3cJjM,http://www.ticketmaster.co.nz/comedy-allstars-at-the-bmc-comedy-takapuna-beach-new-zealand-05-23-2020/event/24005855D2B66737,en-us,2020-05-23,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,34.5,39.5,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,18.726591760299623,21.440590566140152
Bon Iver,event,1A0ZAqyGkeyb3XY,https://www.ticketmaster.co.nz/bon-iver-wellington-new-zealand-06-07-2020/event/24005779B9612FB0,en-us,2020-06-07,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard including fees,NZD,81.74,132.89,TSB Arena,venue,Pacific/Auckland,Wellington,New Zealand,NZ,44.36845247788091,72.13266026162948
Rex Orange County,event,1A0ZAqbGkdNM0jd,https://www.ticketmaster.co.nz/rex-orange-county-wellington-new-zealand-06-10-2020/event/24005758E3DE4703,en-us,2020-06-10,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard,NZD,79.9,79.9,Michael Fowler Centre,venue,Pacific/Auckland,Wellington,New Zealand,NZ,43.3697009173316,43.3697009173316
Rex Orange County,event,1A0ZAq9GkdlhK_M,https://www.ticketmaster.co.nz/rex-orange-county-auckland-new-zealand-06-11-2020/event/24005757EB6D3677,en-us,2020-06-11,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard,NZD,79.9,79.9,Spark Arena,venue,Pacific/Auckland,Auckland,New Zealand,NZ,43.3697009173316,43.3697009173316
The Pink Floyd Experience,event,1kaZvb4FGAuUN56,https://www.ticketmaster.co.nz/the-pink-floyd-experience-takapuna-beach-new-zealand-06-13-2020/event/240058548DDA32C7,en-us,2020-06-13,onsale,Music,Rock,Pop,Undefined,Undefined,standard,NZD,111.9,136.9,Bruce Mason Centre,venue,Pacific/Auckland,Takapuna Beach,New Zealand,NZ,60.73929327471096,74.30928730391359
Moonchild - Little Ghost Tour,event,1Ae8Zp7GkS4Dgr7,https://www.ticketmaster.co.nz/moonchild-little-ghost-tour-auckland-new-zealand-06-14-2020/event/2400584CD5EF5784,en-us,2020-06-14,onsale,Music,Jazz,Jazz,Undefined,Undefined,standard including fees,NZD,53.25,53.25,"Tuning Fork, Spark Arena",venue,Pacific/Auckland,Auckland,New Zealand,NZ,28.904087282201594,28.904087282201594
Hella Mega Tour 2020,event,1A0ZA-7GkeSYPU5,http://www.ticketmaster.co.nz/hella-mega-tour-2020-dunedin-new-zealand-11-20-2020/event/24005844B3C25D8B,en-us,2020-11-20,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard including fees,NZD,71.51,204.5,Forsyth Barr Stadium,venue,Pacific/Auckland,Dunedin,New Zealand,NZ,38.815610921131196,111.00255115887748
Russell Howard - Respite,event,15e8Z4P1F-vo0,http://www.ticketmaster.co.nz/russell-howard-respite-auckland-new-zealand-07-27-2020/event/2400565288841464,en-us,2020-07-27,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,79.9,79.9,Kiri Te Kanawa Theatre,venue,Pacific/Auckland,Auckland,New Zealand,NZ,43.3697009173316,43.3697009173316
Russell Howard - Respite,event,1Ae8Z40GkTPP0bh,http://www.ticketmaster.co.nz/russell-howard-respite-wellington-new-zealand-07-28-2020/event/2400564FE596461B,en-us,2020-07-28,onsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,79.9,79.9,The Opera House Wellington,venue,Pacific/Auckland,Wellington,New Zealand,NZ,43.3697009173316,43.3697009173316
Russell Howard,event,1A0ZA_PGkdFX3Sl,https://resale.ticketmaster.co.nz/russell-howard-tickets-christchurch-can-30-7-2020/tickets/2617520?TRACK=24005665C8F92CEB&INTO=FALSE,en-us,2020-07-30,offsale,Arts & Theatre,Comedy,Comedy,Undefined,Undefined,standard,NZD,5.0,5.0,Christchurch Town Hall,venue,Pacific/Auckland,Christchurch,New Zealand,NZ,2.7139988058405256,2.7139988058405256
Russell Howard,event,Z7r9jZ1Aeb9fO,http://resale.ticketmaster.com.nz/Resale/Tickets/2617520,en-us,2020-07-30,onsale,Arts & Theatre,,,,,,,,,Christchurch Town Hall Auditorium,venue,Asia/Baghdad,Christchurch,New Zealand,NZ,,
Lauv ~ how i'm feeling world tour ~,event,1Ae8ZpkGkwEKebQ,http://www.ticketmaster.co.nz/lauv-how-im-feeling-world-tour-auckland-new-zealand-09-16-2020/event/2400586CA74C261A,en-us,2020-09-16,onsale,Music,Pop,Pop,Undefined,Undefined,standard including fees,NZD,89.8,89.8,Spark Arena,venue,Pacific/Auckland,Auckland,New Zealand,NZ,48.74341855289583,48.74341855289583
Rod Stewart,event,1Ae8ZpeGklQR0wN,https://www.ticketmaster.co.nz/rod-stewart-dunedin-new-zealand-11-11-2020/event/2400582ADABE4CA3,en-us,2020-11-11,onsale,Music,Rock,Pop,Undefined,Undefined,standard including fees,NZD,132.89,357.95,Forsyth Barr Stadium,venue,Pacific/Auckland,Dunedin,New Zealand,NZ,72.13266026162948,194.29517451012322
Rod Stewart,event,1A0ZA-3GkdCYPc_,https://www.ticketmaster.co.nz/rod-stewart-napier-new-zealand-11-14-2020/event/24005852CEC25B59,en-us,2020-11-14,onsale,Music,Rock,Pop,Undefined,Undefined,standard including fees,NZD,257.8,388.74,Mission Estate Winery,venue,Pacific/Auckland,Napier,New Zealand,NZ,139.9337784291375,211.00797915648917
Rod Stewart,event,1A0ZA-3GkdUFpEk,http://www.ticketmaster.co.nz/rod-stewart-napier-new-zealand-11-15-2020/event/24005852F62169C6,en-us,2020-11-15,onsale,Music,Rock,Pop,Undefined,Undefined,standard including fees,NZD,257.8,388.74,Mission Estate Winery,venue,Pacific/Auckland,Napier,New Zealand,NZ,139.9337784291375,211.00797915648917
Violent Femmes,event,11aZv93a1d7xvu,http://www.ticketmaster.co.nz/violent-femmes-wellington-new-zealand-11-16-2020/event/240057489283122C,en-us,2020-11-16,rescheduled,Music,Rock,Alternative Rock,Undefined,Undefined,standard,NZD,85.25,144.0,The Opera House Wellington,venue,Pacific/Auckland,Wellington,New Zealand,NZ,46.273679639580955,78.16316560820714
Stormzy,event,1Ae8Z4MGkwXodXA,http://www.ticketmaster.co.nz/stormzy-wellington-new-zealand-11-19-2020/event/2400577CBE443F85,en-us,2020-11-19,rescheduled,Music,Hip-Hop/Rap,French Rap,Undefined,Undefined,standard,NZD,76.15,96.15,TSB Arena,venue,Pacific/Auckland,Wellington,New Zealand,NZ,41.33420181295121,52.19019703631331
Stormzy,event,Z7r9jZ1AeJ614,http://resale.ticketmaster.com.nz/Resale/Tickets/2987295,en-us,2020-11-20,onsale,Music,Other,Other,,,,,,,The Trusts Stadium Arena,venue,Asia/Baghdad,Henderson,New Zealand,NZ,,
David Gray,event,1A0ZA-NGkeBENEw,https://www.ticketmaster.co.nz/david-gray-auckland-new-zealand-11-28-2020/event/24005863BA9E39F2,en-us,2020-11-28,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard,NZD,99.0,299.0,Spark Arena,venue,Pacific/Auckland,Auckland,New Zealand,NZ,53.737176355642404,162.29712858926342
David Gray,event,1A0ZA-NGkdpF78f,https://www.ticketmaster.co.nz/david-gray-wellington-new-zealand-11-29-2020/event/24005863D6204414,en-us,2020-11-29,onsale,Music,Rock,Alternative Rock,Undefined,Undefined,standard,NZD,92.95,141.7,TSB Arena,venue,Pacific/Auckland,Wellington,New Zealand,NZ,50.453237800575366,76.91472615752048
David Gray,event,Z7r9jZ1AePVGx,http://resale.ticketmaster.com.nz/Resale/Tickets/2974322,en-us,2020-12-01,onsale,Music,Alternative,Alternative Rock,,,,,,,Horncastle Arena,venue,Asia/Baghdad,Christchurch,New Zealand,NZ,,
Simple Minds,event,Z7r9jZ1Ae0Pb7,http://resale.ticketmaster.com.nz/Resale/Tickets/2925604,en-us,2020-12-09,onsale,Music,Alternative,Alternative Rock,,,,,,,Horncastle Arena,venue,Asia/Baghdad,Christchurch,New Zealand,NZ,,
